N = 100, M = 500, delt = 4.504504504504505e-07, delx = 0.01
4.5045e-06 = [300.00, 222.50, 153.77, 99.26, 60.14, 34.39, 18.67, 9.68, 4.81, 2.31, 1.07, 0.48, 0.21, 0.09, 0.04, 0.02, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.02, 0.05, 0.12, 0.28, 0.64, 1.42, 3.07, 6.42, 12.91, 24.90, 45.86, 80.19, 132.35, 205.03, 296.67, 400.00]
4.9550e-06 = [300.00, 226.25, 160.01, 106.25, 66.47, 39.35, 22.15, 11.92, 6.15, 3.06, 1.47, 0.69, 0.31, 0.14, 0.06, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.01, 0.03, 0.08, 0.18, 0.41, 0.91, 1.96, 4.08, 8.20, 15.89, 29.54, 52.47, 88.63, 141.67, 213.35, 301.67, 400.00]
5.4054e-06 = [300.00, 229.51, 165.54, 112.62, 72.45, 44.21, 25.70, 14.29, 7.63, 3.92, 1.95, 0.94, 0.44, 0.20, 0.09, 0.04, 0.02, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.02, 0.05, 0.12, 0.27, 0.59, 1.25, 2.60, 5.23, 10.17, 19.05, 34.27, 58.95, 96.59, 150.16, 220.72, 306.02, 400.00]
5.8559e-06 = [300.00, 232.37, 170.48, 118.45, 78.07, 48.94, 29.28, 16.77, 9.23, 4.90, 2.51, 1.25, 0.60, 0.28, 0.13, 0.06, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.01, 0.03, 0.08, 0.17, 0.38, 0.81, 1.67, 3.35, 6.53, 12.31, 22.36, 39.04, 65.26, 104.09, 157.93, 227.30, 309.83, 400.00]
6.3063e-06 = [300.00, 234.92, 174.92, 123.79, 83.37, 53.53, 32.86, 19.34, 10.94, 5.97, 3.15, 1.61, 0.80, 0.39, 0.18, 0.08, 0.04, 0.02, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.02, 0.05, 0.11, 0.25, 0.52, 1.07, 2.15, 4.20, 7.96, 14.59, 25.78, 43.81, 71.37, 111.15, 165.06, 233.22, 313.22, 400.00]
6.7568e-06 = [300.00, 237.19, 178.94, 128.72, 88.35, 57.95, 36.41, 21.96, 12.75, 7.14, 3.87, 2.03, 1.04, 0.52, 0.25, 0.12, 0.06, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.01, 0.03, 0.07, 0.16, 0.33, 0.69, 1.39, 2.71, 5.16, 9.52, 16.99, 29.28, 48.54, 77.27, 117.80, 171.62, 238.58, 316.26, 400.00]
7.2072e-06 = [300.00, 239.25, 182.60, 133.27, 93.05, 62.22, 39.91, 24.61, 14.62, 8.39, 4.66, 2.51, 1.31, 0.67, 0.33, 0.16, 0.08, 0.04, 0.02, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.02, 0.05, 0.10, 0.22, 0.44, 0.89, 1.75, 3.35, 6.21, 11.19, 19.50, 32.82, 53.21, 82.95, 124.06, 177.69, 243.46, 318.99, 400.00]
7.6577e-06 = [300.00, 241.11, 185.95, 137.49, 97.48, 66.32, 43.36, 27.29, 16.56, 9.72, 5.52, 3.04, 1.63, 0.85, 0.43, 0.22, 0.11, 0.05, 0.02, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.01, 0.03, 0.07, 0.14, 0.29, 0.58, 1.14, 2.17, 4.06, 7.36, 12.96, 22.08, 36.38, 57.81, 88.42, 129.97, 183.32, 247.93, 321.48, 400.00]
8.1081e-06 = [300.00, 242.81, 189.03, 141.42, 101.66, 70.25, 46.73, 29.96, 18.55, 11.11, 6.44, 3.63, 1.99, 1.06, 0.55, 0.28, 0.14, 0.07, 0.03, 0.02, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.02, 0.04, 0.09, 0.19, 0.37, 0.74, 1.41, 2.65, 4.84, 8.59, 14.81, 24.73, 39.95, 62.31, 93.67, 135.54, 188.56, 252.04, 323.75, 400.00]
8.5586e-06 = [300.00, 244.38, 191.88, 145.08, 105.61, 74.04, 50.03, 32.63, 20.57, 12.55, 7.43, 4.27, 2.39, 1.30, 0.69, 0.36, 0.18, 0.09, 0.04, 0.02, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.01, 0.03, 0.06, 0.12, 0.24, 0.48, 0.92, 1.73, 3.18, 5.69, 9.90, 16.74, 27.43, 43.51, 66.71, 98.72, 140.81, 193.44, 255.84, 325.84, 400.00]
